tripduration,start_station_id,start_station_name,end_station_id,end_station_name
2688,1,18 Dorrance Warehouse,1,18 Dorrance Warehouse
12468,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,52,Newbury St at Hereford St
9238,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,58,Beacon St at Arlington St
6508,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,163,The Lawn on D
5779,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
5026,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
4983,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
4323,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,194,Broadway St at Mt Pleasant St
4071,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,49,Stuart St at Charles St
3682,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
3457,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,149,175 N Harvard St
3088,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,69,Coolidge Corner - Beacon St @ Centre St
2840,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,60,Charles Circle - Charles St at Cambridge St
2830,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,60,Charles Circle - Charles St at Cambridge St
2816,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,69,Coolidge Corner - Beacon St @ Centre St
2693,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,120,Charles st and Beacon St
2489,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,49,Stuart St at Charles St
2457,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,49,Stuart St at Charles St
2456,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,5,Northeastern University - North Parking Lot
2438,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,44,Congress St at North St
2428,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,120,Charles st and Beacon St
2419,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,120,Charles st and Beacon St
2405,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,47,Cross St at Hanover St
2329,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,5,Northeastern University - North Parking Lot
2312,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,49,Stuart St at Charles St
2215,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,36,Copley Square - Dartmouth St at Boylston St
2205,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,36,Copley Square - Dartmouth St at Boylston St
2157,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,61,Boylston St at Fairfield St
2069,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2052,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,77,Somerville City Hall
1995,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,50,Boylston St at Berkeley St
1983,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,50,Boylston St at Berkeley St
1975,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,74,Harvard Square at Mass Ave/ Dunster
1965,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,176,Lesley University
1950,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
1941,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,194,Broadway St at Mt Pleasant St
1932,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,74,Harvard Square at Mass Ave/ Dunster
1854,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,96,Cambridge Main Library at Broadway / Trowbridge St
1834,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,57,Columbus Ave at Massachusetts Ave
1806,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,61,Boylston St at Fairfield St
1804,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,61,Boylston St at Fairfield St
863850,4,Tremont St at E Berkeley St,6,Cambridge St at Joy St
92783,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
65728,4,Tremont St at E Berkeley St,52,Newbury St at Hereford St
15248,4,Tremont St at E Berkeley St,74,Harvard Square at Mass Ave/ Dunster
5468,4,Tremont St at E Berkeley St,125,Hyde Square - Barbara St at Centre St
5452,4,Tremont St at E Berkeley St,125,Hyde Square - Barbara St at Centre St
4758,4,Tremont St at E Berkeley St,16,Back Bay T Stop - Dartmouth St at Stuart St
4160,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
4153,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
4131,4,Tremont St at E Berkeley St,47,Cross St at Hanover St
3979,4,Tremont St at E Berkeley St,73,Harvard Square at Brattle St / Eliot St
3932,4,Tremont St at E Berkeley St,73,Harvard Square at Brattle St / Eliot St
3856,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
3839,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
3697,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
3493,4,Tremont St at E Berkeley St,120,Charles st and Beacon St
3454,4,Tremont St at E Berkeley St,120,Charles st and Beacon St
3168,4,Tremont St at E Berkeley St,119,South Boston Library - 646 E Broadway
3166,4,Tremont St at E Berkeley St,119,South Boston Library - 646 E Broadway
3117,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
2876,4,Tremont St at E Berkeley St,64,Congress St at Sleeper St
2817,4,Tremont St at E Berkeley St,66,Allston Green District - Griggs St at Commonwealth Ave
2728,4,Tremont St at E Berkeley St,141,Kendall Street
2671,4,Tremont St at E Berkeley St,66,Allston Green District - Griggs St at Commonwealth Ave
2604,4,Tremont St at E Berkeley St,9,Commonwealth Ave at Buick St
2560,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
2544,4,Tremont St at E Berkeley St,141,Kendall Street
2458,4,Tremont St at E Berkeley St,75,Lafayette Square at Mass Ave / Main St / Columbia St
2447,4,Tremont St at E Berkeley St,167,Ryan Playground - Dorchester Ave at Harbor View St
2416,4,Tremont St at E Berkeley St,75,Lafayette Square at Mass Ave / Main St / Columbia St
2339,4,Tremont St at E Berkeley St,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace
2330,4,Tremont St at E Berkeley St,39,Washington St at Rutland St
2320,4,Tremont St at E Berkeley St,143,EF - North Point Park
2314,4,Tremont St at E Berkeley St,70,Harvard Kennedy School at Bennett St / Eliot St
2273,4,Tremont St at E Berkeley St,33,Kenmore Square
2253,4,Tremont St at E Berkeley St,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
2231,4,Tremont St at E Berkeley St,13,Boston Medical Center - E Concord St at Harrison Ave
2231,4,Tremont St at E Berkeley St,45,Yawkey Way at Boylston St.
2212,4,Tremont St at E Berkeley St,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
2201,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
2177,4,Tremont St at E Berkeley St,190,Nashua Street at Red Auerbach Way
2169,4,Tremont St at E Berkeley St,190,Nashua Street at Red Auerbach Way
2147,4,Tremont St at E Berkeley St,41,Packard's Corner - Commonwealth Ave at Brighton Ave
2137,4,Tremont St at E Berkeley St,13,Boston Medical Center - E Concord St at Harrison Ave
2114,4,Tremont St at E Berkeley St,122,Burlington Ave at Brookline Ave
2111,4,Tremont St at E Berkeley St,74,Harvard Square at Mass Ave/ Dunster
2095,4,Tremont St at E Berkeley St,74,Harvard Square at Mass Ave/ Dunster
2090,4,Tremont St at E Berkeley St,58,Beacon St at Arlington St
2080,4,Tremont St at E Berkeley St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2070,4,Tremont St at E Berkeley St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2062,4,Tremont St at E Berkeley St,20,Aquarium T Stop - 200 Atlantic Ave
2026,4,Tremont St at E Berkeley St,20,Aquarium T Stop - 200 Atlantic Ave
1990,4,Tremont St at E Berkeley St,22,South Station - 700 Atlantic Ave
1987,4,Tremont St at E Berkeley St,58,Beacon St at Arlington St
1958,4,Tremont St at E Berkeley St,22,South Station - 700 Atlantic Ave
1945,4,Tremont St at E Berkeley St,64,Congress St at Sleeper St
1909,4,Tremont St at E Berkeley St,146,Murphy Skating Rink - 1880 Day Blvd
1904,4,Tremont St at E Berkeley St,42,Boylston St at Arlington St
1895,4,Tremont St at E Berkeley St,58,Beacon St at Arlington St
1879,4,Tremont St at E Berkeley St,78,Union Square - Somerville
1869,4,Tremont St at E Berkeley St,100,Davis Square
1856,4,Tremont St at E Berkeley St,15,Brighton Mills - 370 Western Ave
1839,4,Tremont St at E Berkeley St,140,Danehy Park
1834,4,Tremont St at E Berkeley St,100,Davis Square
1833,4,Tremont St at E Berkeley St,64,Congress St at Sleeper St
1831,4,Tremont St at E Berkeley St,100,Davis Square
1827,4,Tremont St at E Berkeley St,8,Union Square - Brighton Ave at Cambridge St
1810,4,Tremont St at E Berkeley St,177,University Park
1805,4,Tremont St at E Berkeley St,140,Danehy Park
13172,5,Northeastern University - North Parking Lot,52,Newbury St at Hereford St
7858,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
7764,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
6088,5,Northeastern University - North Parking Lot,21,Prudential Center - Belvedere St
6062,5,Northeastern University - North Parking Lot,21,Prudential Center - Belvedere St
5517,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
5490,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
5194,5,Northeastern University - North Parking Lot,55,Boylston St at Massachusetts Ave
4812,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
4541,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
4465,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
3638,5,Northeastern University - North Parking Lot,41,Packard's Corner - Commonwealth Ave at Brighton Ave
3634,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
3066,5,Northeastern University - North Parking Lot,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2930,5,Northeastern University - North Parking Lot,98,Warren St at Chelsea St
2908,5,Northeastern University - North Parking Lot,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2891,5,Northeastern University - North Parking Lot,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
2751,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
2626,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
2526,5,Northeastern University - North Parking Lot,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
2427,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
2404,5,Northeastern University - North Parking Lot,170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave
2360,5,Northeastern University - North Parking Lot,170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave
2354,5,Northeastern University - North Parking Lot,11,Longwood Ave at Binney St
2212,5,Northeastern University - North Parking Lot,69,Coolidge Corner - Beacon St @ Centre St
2186,5,Northeastern University - North Parking Lot,69,Coolidge Corner - Beacon St @ Centre St
2175,5,Northeastern University - North Parking Lot,69,Coolidge Corner - Beacon St @ Centre St
2137,5,Northeastern University - North Parking Lot,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
2127,5,Northeastern University - North Parking Lot,16,Back Bay T Stop - Dartmouth St at Stuart St
2099,5,Northeastern University - North Parking Lot,82,Washington Square at Washington St. / Beacon St.
2063,5,Northeastern University - North Parking Lot,69,Coolidge Corner - Beacon St @ Centre St
2053,5,Northeastern University - North Parking Lot,74,Harvard Square at Mass Ave/ Dunster
2025,5,Northeastern University - North Parking Lot,45,Yawkey Way at Boylston St.
2012,5,Northeastern University - North Parking Lot,45,Yawkey Way at Boylston St.
1970,5,Northeastern University - North Parking Lot,45,Yawkey Way at Boylston St.
1956,5,Northeastern University - North Parking Lot,45,Yawkey Way at Boylston St.
1929,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
1927,5,Northeastern University - North Parking Lot,31,Seaport Hotel - Congress St at Seaport Ln
1925,5,Northeastern University - North Parking Lot,107,Ames St at Main St
1900,5,Northeastern University - North Parking Lot,5,Northeastern University - North Parking Lot
1887,5,Northeastern University - North Parking Lot,100,Davis Square
1865,5,Northeastern University - North Parking Lot,58,Beacon St at Arlington St
1858,5,Northeastern University - North Parking Lot,79,Beacon St at Washington / Kirkland
1853,5,Northeastern University - North Parking Lot,58,Beacon St at Arlington St
1825,5,Northeastern University - North Parking Lot,82,Washington Square at Washington St. / Beacon St.
1807,5,Northeastern University - North Parking Lot,82,Washington Square at Washington St. / Beacon St.
1805,5,Northeastern University - North Parking Lot,49,Stuart St at Charles St
1803,5,Northeastern University - North Parking Lot,52,Newbury St at Hereford St
1802,5,Northeastern University - North Parking Lot,74,Harvard Square at Mass Ave/ Dunster
49014,6,Cambridge St at Joy St,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
15725,6,Cambridge St at Joy St,55,Boylston St at Massachusetts Ave
12826,6,Cambridge St at Joy St,6,Cambridge St at Joy St
12798,6,Cambridge St at Joy St,6,Cambridge St at Joy St
10967,6,Cambridge St at Joy St,6,Cambridge St at Joy St
8487,6,Cambridge St at Joy St,7,Fan Pier
8216,6,Cambridge St at Joy St,54,Tremont St at West St
7813,6,Cambridge St at Joy St,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
7807,6,Cambridge St at Joy St,6,Cambridge St at Joy St
7742,6,Cambridge St at Joy St,6,Cambridge St at Joy St
7714,6,Cambridge St at Joy St,6,Cambridge St at Joy St
7435,6,Cambridge St at Joy St,67,MIT at Mass Ave / Amherst St
7416,6,Cambridge St at Joy St,67,MIT at Mass Ave / Amherst St
7324,6,Cambridge St at Joy St,6,Cambridge St at Joy St
7293,6,Cambridge St at Joy St,6,Cambridge St at Joy St
6128,6,Cambridge St at Joy St,81,Boylston St at Washington St
6102,6,Cambridge St at Joy St,81,Boylston St at Washington St
6057,6,Cambridge St at Joy St,6,Cambridge St at Joy St
6026,6,Cambridge St at Joy St,6,Cambridge St at Joy St
5865,6,Cambridge St at Joy St,60,Charles Circle - Charles St at Cambridge St
5841,6,Cambridge St at Joy St,60,Charles Circle - Charles St at Cambridge St
5785,6,Cambridge St at Joy St,6,Cambridge St at Joy St
5635,6,Cambridge St at Joy St,90,Lechmere Station at Cambridge St / First St
5211,6,Cambridge St at Joy St,6,Cambridge St at Joy St
5026,6,Cambridge St at Joy St,6,Cambridge St at Joy St
4823,6,Cambridge St at Joy St,61,Boylston St at Fairfield St
4809,6,Cambridge St at Joy St,6,Cambridge St at Joy St
4633,6,Cambridge St at Joy St,6,Cambridge St at Joy St
4617,6,Cambridge St at Joy St,58,Beacon St at Arlington St
4602,6,Cambridge St at Joy St,58,Beacon St at Arlington St
4584,6,Cambridge St at Joy St,6,Cambridge St at Joy St
4547,6,Cambridge St at Joy St,58,Beacon St at Arlington St
4535,6,Cambridge St at Joy St,58,Beacon St at Arlington St
4525,6,Cambridge St at Joy St,60,Charles Circle - Charles St at Cambridge St
4502,6,Cambridge St at Joy St,60,Charles Circle - Charles St at Cambridge St
4268,6,Cambridge St at Joy St,6,Cambridge St at Joy St
4125,6,Cambridge St at Joy St,6,Cambridge St at Joy St
4116,6,Cambridge St at Joy St,6,Cambridge St at Joy St
4058,6,Cambridge St at Joy St,6,Cambridge St at Joy St
3912,6,Cambridge St at Joy St,73,Harvard Square at Brattle St / Eliot St
3908,6,Cambridge St at Joy St,6,Cambridge St at Joy St
3896,6,Cambridge St at Joy St,6,Cambridge St at Joy St
3808,6,Cambridge St at Joy St,6,Cambridge St at Joy St
3789,6,Cambridge St at Joy St,6,Cambridge St at Joy St
3727,6,Cambridge St at Joy St,73,Harvard Square at Brattle St / Eliot St
3675,6,Cambridge St at Joy St,60,Charles Circle - Charles St at Cambridge St
3447,6,Cambridge St at Joy St,60,Charles Circle - Charles St at Cambridge St
3203,6,Cambridge St at Joy St,82,Washington Square at Washington St. / Beacon St.
3134,6,Cambridge St at Joy St,74,Harvard Square at Mass Ave/ Dunster
3131,6,Cambridge St at Joy St,6,Cambridge St at Joy St
3122,6,Cambridge St at Joy St,74,Harvard Square at Mass Ave/ Dunster
3119,6,Cambridge St at Joy St,6,Cambridge St at Joy St
3089,6,Cambridge St at Joy St,6,Cambridge St at Joy St
3043,6,Cambridge St at Joy St,60,Charles Circle - Charles St at Cambridge St
3035,6,Cambridge St at Joy St,60,Charles Circle - Charles St at Cambridge St
2894,6,Cambridge St at Joy St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2777,6,Cambridge St at Joy St,58,Beacon St at Arlington St
2665,6,Cambridge St at Joy St,21,Prudential Center - Belvedere St
2660,6,Cambridge St at Joy St,151,Surface Rd at India St
2554,6,Cambridge St at Joy St,67,MIT at Mass Ave / Amherst St
2527,6,Cambridge St at Joy St,21,Prudential Center - Belvedere St
2489,6,Cambridge St at Joy St,124,Curtis Hall - South St at Centre St
2421,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
2378,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
2369,6,Cambridge St at Joy St,163,The Lawn on D
2363,6,Cambridge St at Joy St,8,Union Square - Brighton Ave at Cambridge St
2362,6,Cambridge St at Joy St,100,Davis Square
2342,6,Cambridge St at Joy St,6,Cambridge St at Joy St
2338,6,Cambridge St at Joy St,42,Boylston St at Arlington St
2314,6,Cambridge St at Joy St,47,Cross St at Hanover St
2309,6,Cambridge St at Joy St,39,Washington St at Rutland St
2286,6,Cambridge St at Joy St,45,Yawkey Way at Boylston St.
2274,6,Cambridge St at Joy St,20,Aquarium T Stop - 200 Atlantic Ave
2273,6,Cambridge St at Joy St,15,Brighton Mills - 370 Western Ave
2273,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
2249,6,Cambridge St at Joy St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2248,6,Cambridge St at Joy St,4,Tremont St at E Berkeley St
2236,6,Cambridge St at Joy St,42,Boylston St at Arlington St
2214,6,Cambridge St at Joy St,177,University Park
2211,6,Cambridge St at Joy St,120,Charles st and Beacon St
2202,6,Cambridge St at Joy St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2189,6,Cambridge St at Joy St,77,Somerville City Hall
2184,6,Cambridge St at Joy St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2160,6,Cambridge St at Joy St,77,Somerville City Hall
2144,6,Cambridge St at Joy St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2087,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
2065,6,Cambridge St at Joy St,133,Green Street T Stop - Green St at Amory St
2055,6,Cambridge St at Joy St,99,Wilson Square
2052,6,Cambridge St at Joy St,192,Purchase St at Pearl St
2047,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
2035,6,Cambridge St at Joy St,42,Boylston St at Arlington St
2027,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
2015,6,Cambridge St at Joy St,146,Murphy Skating Rink - 1880 Day Blvd
2012,6,Cambridge St at Joy St,37,New Balance - 20 Guest St
2012,6,Cambridge St at Joy St,98,Warren St at Chelsea St
2006,6,Cambridge St at Joy St,42,Boylston St at Arlington St
2004,6,Cambridge St at Joy St,36,Copley Square - Dartmouth St at Boylston St
2004,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
2003,6,Cambridge St at Joy St,36,Copley Square - Dartmouth St at Boylston St
1995,6,Cambridge St at Joy St,8,Union Square - Brighton Ave at Cambridge St
1984,6,Cambridge St at Joy St,136,ID Building West
1966,6,Cambridge St at Joy St,177,University Park
1961,6,Cambridge St at Joy St,149,175 N Harvard St
1959,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
1957,6,Cambridge St at Joy St,58,Beacon St at Arlington St
1944,6,Cambridge St at Joy St,29,Innovation Lab - 125 Western Ave at Batten Way
1939,6,Cambridge St at Joy St,102,Powder House Circle - Nathan Tufts Park
1935,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
1931,6,Cambridge St at Joy St,149,175 N Harvard St
1930,6,Cambridge St at Joy St,177,University Park
1908,6,Cambridge St at Joy St,42,Boylston St at Arlington St
1905,6,Cambridge St at Joy St,42,Boylston St at Arlington St
1898,6,Cambridge St at Joy St,77,Somerville City Hall
1889,6,Cambridge St at Joy St,136,ID Building West
1872,6,Cambridge St at Joy St,95,Cambridge St - at Columbia St / Webster Ave
1860,6,Cambridge St at Joy St,102,Powder House Circle - Nathan Tufts Park
1857,6,Cambridge St at Joy St,95,Cambridge St - at Columbia St / Webster Ave
1852,6,Cambridge St at Joy St,30,Brigham Circle - Francis St at Huntington Ave
1843,6,Cambridge St at Joy St,102,Powder House Circle - Nathan Tufts Park
1843,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
1841,6,Cambridge St at Joy St,55,Boylston St at Massachusetts Ave
1838,6,Cambridge St at Joy St,176,Lesley University
1834,6,Cambridge St at Joy St,29,Innovation Lab - 125 Western Ave at Batten Way
1831,6,Cambridge St at Joy St,29,Innovation Lab - 125 Western Ave at Batten Way
1824,6,Cambridge St at Joy St,102,Powder House Circle - Nathan Tufts Park
1821,6,Cambridge St at Joy St,58,Beacon St at Arlington St
1820,6,Cambridge St at Joy St,29,Innovation Lab - 125 Western Ave at Batten Way
1814,6,Cambridge St at Joy St,8,Union Square - Brighton Ave at Cambridge St
1811,6,Cambridge St at Joy St,140,Danehy Park
1807,6,Cambridge St at Joy St,6,Cambridge St at Joy St
1807,6,Cambridge St at Joy St,88,Inman Square at Vellucci Plaza / Hampshire St
1805,6,Cambridge St at Joy St,69,Coolidge Corner - Beacon St @ Centre St
1800,6,Cambridge St at Joy St,67,MIT at Mass Ave / Amherst St
22258,7,Fan Pier,95,Cambridge St - at Columbia St / Webster Ave
12593,7,Fan Pier,47,Cross St at Hanover St
12540,7,Fan Pier,47,Cross St at Hanover St
12066,7,Fan Pier,24,Seaport Square - Seaport Blvd at Northern Ave
9124,7,Fan Pier,47,Cross St at Hanover St
9121,7,Fan Pier,47,Cross St at Hanover St
8488,7,Fan Pier,7,Fan Pier
5087,7,Fan Pier,25,South End Library - Tremont St at W Newton St
4918,7,Fan Pier,192,Purchase St at Pearl St
4478,7,Fan Pier,113,Andrew T Stop - Dorchester Ave at Dexter St
4346,7,Fan Pier,68,Central Square at Mass Ave / Essex St
4114,7,Fan Pier,53,Beacon St at Massachusetts Ave
4104,7,Fan Pier,53,Beacon St at Massachusetts Ave
4000,7,Fan Pier,7,Fan Pier
3924,7,Fan Pier,7,Fan Pier
3857,7,Fan Pier,7,Fan Pier
3816,7,Fan Pier,7,Fan Pier
3615,7,Fan Pier,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
3608,7,Fan Pier,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
3307,7,Fan Pier,67,MIT at Mass Ave / Amherst St
3174,7,Fan Pier,68,Central Square at Mass Ave / Essex St
3168,7,Fan Pier,30,Brigham Circle - Francis St at Huntington Ave
3082,7,Fan Pier,30,Brigham Circle - Francis St at Huntington Ave
2889,7,Fan Pier,30,Brigham Circle - Francis St at Huntington Ave
2765,7,Fan Pier,36,Copley Square - Dartmouth St at Boylston St
2756,7,Fan Pier,36,Copley Square - Dartmouth St at Boylston St
2621,7,Fan Pier,61,Boylston St at Fairfield St
2440,7,Fan Pier,55,Boylston St at Massachusetts Ave
2434,7,Fan Pier,190,Nashua Street at Red Auerbach Way
2410,7,Fan Pier,35,Arch St at Franklin St
2342,7,Fan Pier,189,Kendall T
2307,7,Fan Pier,189,Kendall T
2283,7,Fan Pier,6,Cambridge St at Joy St
2277,7,Fan Pier,45,Yawkey Way at Boylston St.
2269,7,Fan Pier,6,Cambridge St at Joy St
2201,7,Fan Pier,7,Fan Pier
2178,7,Fan Pier,45,Yawkey Way at Boylston St.
2164,7,Fan Pier,7,Fan Pier
2160,7,Fan Pier,32,Landmark Center - Brookline Ave at Park Dr
2136,7,Fan Pier,32,Landmark Center - Brookline Ave at Park Dr
2105,7,Fan Pier,60,Charles Circle - Charles St at Cambridge St
2027,7,Fan Pier,22,South Station - 700 Atlantic Ave
2021,7,Fan Pier,22,South Station - 700 Atlantic Ave
2006,7,Fan Pier,122,Burlington Ave at Brookline Ave
1933,7,Fan Pier,7,Fan Pier
1922,7,Fan Pier,7,Fan Pier
1917,7,Fan Pier,116,359 Broadway - Broadway at Fayette Street
1863,7,Fan Pier,146,Murphy Skating Rink - 1880 Day Blvd
1857,7,Fan Pier,190,Nashua Street at Red Auerbach Way
1855,7,Fan Pier,136,ID Building West
1854,7,Fan Pier,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1854,7,Fan Pier,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
1842,7,Fan Pier,190,Nashua Street at Red Auerbach Way
1838,7,Fan Pier,193,Brookline Village - Station Street @ MBTA
1832,7,Fan Pier,7,Fan Pier
1831,7,Fan Pier,193,Brookline Village - Station Street @ MBTA
1820,7,Fan Pier,182,Museum of Science
1808,7,Fan Pier,182,Museum of Science
39959,8,Union Square - Brighton Ave at Cambridge St,175,Brighton Center - Washington St at Cambridge St
18311,8,Union Square - Brighton Ave at Cambridge St,44,Congress St at North St
13822,8,Union Square - Brighton Ave at Cambridge St,47,Cross St at Hanover St
12896,8,Union Square - Brighton Ave at Cambridge St,8,Union Square - Brighton Ave at Cambridge St
12890,8,Union Square - Brighton Ave at Cambridge St,8,Union Square - Brighton Ave at Cambridge St
12634,8,Union Square - Brighton Ave at Cambridge St,8,Union Square - Brighton Ave at Cambridge St
10848,8,Union Square - Brighton Ave at Cambridge St,8,Union Square - Brighton Ave at Cambridge St
6866,8,Union Square - Brighton Ave at Cambridge St,8,Union Square - Brighton Ave at Cambridge St
4960,8,Union Square - Brighton Ave at Cambridge St,52,Newbury St at Hereford St
4910,8,Union Square - Brighton Ave at Cambridge St,52,Newbury St at Hereford St
4047,8,Union Square - Brighton Ave at Cambridge St,58,Beacon St at Arlington St
3610,8,Union Square - Brighton Ave at Cambridge St,15,Brighton Mills - 370 Western Ave
3569,8,Union Square - Brighton Ave at Cambridge St,15,Brighton Mills - 370 Western Ave
3484,8,Union Square - Brighton Ave at Cambridge St,15,Brighton Mills - 370 Western Ave
3165,8,Union Square - Brighton Ave at Cambridge St,44,Congress St at North St
3124,8,Union Square - Brighton Ave at Cambridge St,44,Congress St at North St
3047,8,Union Square - Brighton Ave at Cambridge St,44,Congress St at North St
2784,8,Union Square - Brighton Ave at Cambridge St,44,Congress St at North St
2772,8,Union Square - Brighton Ave at Cambridge St,175,Brighton Center - Washington St at Cambridge St
2688,8,Union Square - Brighton Ave at Cambridge St,58,Beacon St at Arlington St
2655,8,Union Square - Brighton Ave at Cambridge St,44,Congress St at North St
2590,8,Union Square - Brighton Ave at Cambridge St,33,Kenmore Square
2574,8,Union Square - Brighton Ave at Cambridge St,102,Powder House Circle - Nathan Tufts Park
2401,8,Union Square - Brighton Ave at Cambridge St,190,Nashua Street at Red Auerbach Way
2391,8,Union Square - Brighton Ave at Cambridge St,42,Boylston St at Arlington St
